image_id,file_path,SMILES,hydrogen_atom_count,has_aromatic_ring
US07320977-20080122-C00039,synthetic/indigo_resize/US07320977-20080122-C00039.png,CS(=O)(=O)N1CCN(C2=C(Cl)C(=O)N(C3=CC=C(Cl)C=C3)N=C2)CC1,16.0,1
US07314937-20080101-C00216,synthetic/indigo_resize/US07314937-20080101-C00216.png,CC1CCCCN1CCCNCC1=CC=C(OCCCN2CCCCC2)C=C1,41.0,1
US07314871-20080101-C00278,synthetic/indigo_resize/US07314871-20080101-C00278.png,CCCC1=NC(CC)=C2C(=O)NC(C3=CC(S(=O)(=O)NCCCN4CCCC4)=CC=C3OCC)=NN12,36.0,1
US07319101-20080115-C00020,synthetic/indigo_resize/US07319101-20080115-C00020.png,CC1(C)OC2[C@H](O1)[C@H](N1C=NC3=C(N)N=CN=C31)O[C@@H]2/C=C/CNC(=O)C1=CC(C#N)=CC2=C1OC(C1=CC=CC=C1)(C1=CC=CC=C1)O2,31.0,1
US07319100-20080115-C00104,synthetic/indigo_resize/US07319100-20080115-C00104.png,CCC(C1CCC1)N1C=C(Cl)N=C(N2CCOC3=CC(OC)=CC(Br)=C32)C1=O,23.0,1
US07314934-20080101-C00226,synthetic/indigo_resize/US07314934-20080101-C00226.png,CC1=CC(F)=CC=C1C1=NC(NCCC2=NN=NN2)=NC2=C1C=CC(=O)N2C1=C(F)C=CC=C1F,17.0,1
US07317032-20080108-C00114,synthetic/indigo_resize/US07317032-20080108-C00114.png,COC1=CC=C(C2=C(CCNS(=O)(=O)N3CCN(CC4=CC=C(Cl)C=C4)CC3)N=C(C3=CC=CC=C3)N2)C=C1,32.0,1
US07320973-20080122-C00030,synthetic/indigo_resize/US07320973-20080122-C00030.png,COC1=CC=C(CCN2CCC[C@@H](Cl)C2)C=C1,20.0,1
US07320755-20080122-C00011,synthetic/indigo_resize/US07320755-20080122-C00011.png,CN1CCN(C(=O)C(CCS)NC(=O)C2=CC=CC=C2)CC1,23.0,1
US07316931-20080108-C00035,synthetic/indigo_resize/US07316931-20080108-C00035.png,O=[N+]([O-])C1=CC(Br)=C(O)C(Br)=C1,3.0,1
USRE039991-20080101-C00173,synthetic/indigo_resize/USRE039991-20080101-C00173.png,COC1=CC=NC(C(=O)NC2CC(C)(C)C3OC3[C@H](C)C2C)=C1O,26.0,1
USRE039991-20080101-C00111,synthetic/indigo_resize/USRE039991-20080101-C00111.png,O=C(NCC1=CC=CC=C1Cl)C1=NC=CC=C1O,11.0,1
US07323045-20080129-C00062,synthetic/indigo_resize/US07323045-20080129-C00062.png,CC1=NC2=CC=C(S(=O)(=O)NC3=CC(C(=O)O)=CC(C(=O)O)=C3)C=C2S1,12.0,1
USRE039991-20080101-C00337,synthetic/indigo_resize/USRE039991-20080101-C00337.png,COC1=CC=NC(C(=O)NC2=CC=CC(SC3=CC=C(C(F)(F)F)C=C3)=C2)=C1O,15.0,1
US07314939-20080101-C00059,synthetic/indigo_resize/US07314939-20080101-C00059.png,CC1=CC=C(C2=NC3=CC=CC=C3C(NC3=CC=NC=C3)=C2F)S1,14.0,1
US07319108-20080115-C00121,synthetic/indigo_resize/US07319108-20080115-C00121.png,COC1=CC=C(CNCC2=NC(C3=CC=C(N4CCC(N(C)C)C4)C=C3)=NO2)C=C1,29.0,1
US07314876-20080101-C00024,synthetic/indigo_resize/US07314876-20080101-C00024.png,CCOC(=O)C1=CN2N=CN=C(Cl)C2=C1C,10.0,1
US07316739-20080108-C00040,synthetic/indigo_resize/US07316739-20080108-C00040.png,CC1=NC(C2=CC=CC=C2)=NS1,8.0,1
US07314934-20080101-C00079,synthetic/indigo_resize/US07314934-20080101-C00079.png,CCN(CC)CCNC1=NC(C2=CC=CC=C2F)=C2C=CC(=O)N(C3=CC=CC=C3Cl)C2=N1,25.0,1
US07314874-20080101-C00440,synthetic/indigo_resize/US07314874-20080101-C00440.png,NC1=CC=C(Cl)C=C1C(=O)NC1=CC=C(Br)C=N1,9.0,1
US07314887-20080101-C00105,synthetic/indigo_resize/US07314887-20080101-C00105.png,CC1=CC=C(N2C(=O)/C(=N\NC3=CC=CC(C4=CC=CC(C(=O)O)=C4)=C3O)C3=CC=C(C(C)C)C=C32)C=C1C,29.0,1
US07314943-20080101-C00191,synthetic/indigo_resize/US07314943-20080101-C00191.png,CC1=CC(F)=C(C2=CC(F)=C(C(F)(F)OC3=CC(F)=C(F)C(F)=C3)C(F)=C2)C(F)=C1,9.0,1
US07317012-20080108-C00027,synthetic/indigo_resize/US07317012-20080108-C00027.png,O=C1NN=C2C=C(C3=CC=C(Cl)C=C3)C(Cl)=NN12,6.0,1
US07320972-20080122-C00095,synthetic/indigo_resize/US07320972-20080122-C00095.png,O=C1[C@H](CC[C@H](O)C2=CC=C(F)C=C2)[C@@H](C2=CC=CC(C3=CC=C(O)C=C3)=C2)N1C1=CC=C(F)C=C1,25.0,1
US07314937-20080101-C00234,synthetic/indigo_resize/US07314937-20080101-C00234.png,CCCC(NCCN(C)C)C1=CC=C(OCCCN(C)C)C=C1,35.0,1
US07314871-20080101-C00178,synthetic/indigo_resize/US07314871-20080101-C00178.png,CCCC1=NC(C)=C2C(=O)NC(C3=CC(S(=O)(=O)NCCCOC(=O)N(C)C)=CC=C3OCC)=NN12,32.0,1
US07317032-20080108-C00144,synthetic/indigo_resize/US07317032-20080108-C00144.png,COC1=CC=C(C2=C(CCNS(=O)(=O)NC(=O)OCCC3=CC=CC=C3)N=C(C3=CC=CC=C3)N2)C=C1,28.0,1
US07314693-20080101-C00063,synthetic/indigo_resize/US07314693-20080101-C00063.png,CCN(CC1=CC=CC=C1)C1=CC=C(C2=CC=C(N(C3=CC=C(C)C(C)=C3)C3=CC=C(C)C(C)=C3)C=C2)C=C1,38.0,1
US07314934-20080101-C00141,synthetic/indigo_resize/US07314934-20080101-C00141.png,CC1=CC(F)=CC=C1C1=NC(NC(CO)CO)=NC2=C1C=CC(=O)N2C1=CC=CC=C1C,23.0,1
USRE039991-20080101-C00301,synthetic/indigo_resize/USRE039991-20080101-C00301.png,CO/N=C(/C1=CC=C(NC(=O)C2=NC=CC(OC)=C2O)C=C1)C1=CC=CC(C(F)(F)F)=C1,18.0,1
US07320977-20080122-C00198,synthetic/indigo_resize/US07320977-20080122-C00198.png,CC1=CC=C(N2N=CC(N3CCNCC3)=C(OC3=CC=C(C4=CC=C(O)C=C4)C=C3)C2=O)C=C1,26.0,1
US07323447-20080129-C00221,synthetic/indigo_resize/US07323447-20080129-C00221.png,COC1=CNC(=O)C2=CC(F)=CC=C12,8.0,1
US07317012-20080108-C00013,synthetic/indigo_resize/US07317012-20080108-C00013.png,O=C1C=C(C2=CC=C(Cl)C=C2)C(C2=CC=CC=C2Cl)=NN1,10.0,1
US07320977-20080122-C00061,synthetic/indigo_resize/US07320977-20080122-C00061.png,O=C1C(Cl)=C(N2C=CN=C2)C=NN1C1=CC=CC=C1,9.0,1
US07314693-20080101-C00147,synthetic/indigo_resize/US07314693-20080101-C00147.png,CCC1=CC=C(C2=CC=C(N(C3=CC=C(CCC4=CC=C(N(CC)CC)C=C4)C(C)=C3)C3=CC=C(CCC4=CC=C(N(CC)CC)C=C4)C(C)=C3)C=C2)C=C1,61.0,1
US07319104-20080115-C00326,synthetic/indigo_resize/US07319104-20080115-C00326.png,CC1=CC=C(C2=NC(N(CCC3=CC=C(OC(C)(C)C(=O)O)C=C3)CC3=CC=C(C(F)(F)F)C=C3)=NO2)C=C1,28.0,1
US07320973-20080122-C00052,synthetic/indigo_resize/US07320973-20080122-C00052.png,ClC1=CN=C2COC3=CC=CC=C3N([C@@H]3CCN(CCC4=CC=C(N5CCCC5)C=C4)C3)C2=C1,31.0,1
US07320972-20080122-C00074,synthetic/indigo_resize/US07320972-20080122-C00074.png,CC(=O)NC1=CC=CC(C2=CC=C([C@@H]3[C@@H](CC[C@H](O)C4=CC=C(F)C=C4)C(=O)N3C3=CC=C(F)C=C3)C=C2)=C1,28.0,1
US07314883-20080101-C00283,synthetic/indigo_resize/US07314883-20080101-C00283.png,O=C(N[C@@H](CC(=O)N1CCC(N2CC3=CC=CC=C3NC2=O)CC1)C(=O)N1CCC(N2CCCCC2)CC1)C1=NNC=C1,42.0,1
US07319104-20080115-C00214,synthetic/indigo_resize/US07319104-20080115-C00214.png,CC(C)(OC1=CC=C(CCN(CC2=CC=C(C(F)(F)F)C=C2)C2=CC=C(C3=CC=CO3)C=N2)C=C1)C(=O)O,27.0,1
US07319100-20080115-C00092,synthetic/indigo_resize/US07319100-20080115-C00092.png,CC[C@H](COC)N1C=C(Br)N=C(N2CCC3=CC(Br)=CC(Cl)=C32)C1=O,18.0,1
US07321040-20080122-C00014,synthetic/indigo_resize/US07321040-20080122-C00014.png,CC(C)C1=NN=C2C=CC(CC3=CC=CC=C3)=CN12,17.0,1
USRE039991-20080101-C00577,synthetic/indigo_resize/USRE039991-20080101-C00577.png,COC1=CC=NC(C(=O)N[C@H]2COC(=O)[C@H](CC3=CC=CC=C3)[C@@H](OC(=O)C(C)C)[C@H](C)OC2=O)=C1OC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,48.0,1
US07314871-20080101-C00294,synthetic/indigo_resize/US07314871-20080101-C00294.png,CCCC1=NC(CC)=C2C(=O)NC(C3=CC(S(=O)(=O)N4CCN(CC5=CC=CC=C5)CC4)=CC=C3OCC)=NN12,36.0,1
US07314882-20080101-C00015,synthetic/indigo_resize/US07314882-20080101-C00015.png,COC(=O)/C(=C/C1=NC(C2=CC=CC=C2)=CC=C1NC(=O)OC(C)(C)C)NC(=O)OCC1=CC=CC=C1,29.0,1
US07319104-20080115-C00333,synthetic/indigo_resize/US07319104-20080115-C00333.png,CC(C)(OC1=CC=C(CCN(CC2=CC=C(C(F)(F)F)C=C2)C2=NOC(CCC(F)(F)F)=N2)C=C1)C(=O)O,25.0,1
US07319104-20080115-C00339,synthetic/indigo_resize/US07319104-20080115-C00339.png,CC(C)(OC1=CC=C(CCN(CC2=CC=C(OC(F)(F)F)C=C2)C2=NOC(C3=CC=CC(C(F)(F)F)=C3)=N2)C=C1)C(=O)O,25.0,1
US07317028-20080108-C00524,synthetic/indigo_resize/US07317028-20080108-C00524.png,CC1=CC2=CC=NC=C2N1,8.0,1
US07314871-20080101-C00083,synthetic/indigo_resize/US07314871-20080101-C00083.png,CCOC1=CC=C(S(=O)(=O)N2CCN(C3=NC=CC=N3)CC2)C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1,26.0,1
US07319108-20080115-C00085,synthetic/indigo_resize/US07319108-20080115-C00085.png,CN(C)C1CCN(C2=CC=C(C3=NN=C(C4=CC=C(CC5=CC=C(Cl)C=C5)O4)O3)C=C2)C1,25.0,1
US07314871-20080101-C00340,synthetic/indigo_resize/US07314871-20080101-C00340.png,CCCC1=NC(C)=C2C(=O)NC(C3=CC(S(=O)(=O)NC4=CC=C(N5CCOCC5)C=C4)=CC=C3OCC)=NN12,32.0,1
US07317028-20080108-C00577,synthetic/indigo_resize/US07317028-20080108-C00577.png,CC(NC(=O)NCC1=CC=C(C(=O)NC2=CC(F)=CC=C2N)C=C1)C1=CC=CN=C1,22.0,1
US07323447-20080129-C00199,synthetic/indigo_resize/US07323447-20080129-C00199.png,COC(=O)[C@@H]1C[C@@H](OC2=NC(C3CC3)=NC3=CC(OC)=C(OC)C=C23)CN1C(=O)OC(C)(C)C,31.0,1
US07314934-20080101-C00031,synthetic/indigo_resize/US07314934-20080101-C00031.png,CSC1=NC(NC2=CC=CC=C2Cl)=C(C=O)C(C2=CC=CC=C2Cl)=N1,13.0,1
US07320972-20080122-C00068,synthetic/indigo_resize/US07320972-20080122-C00068.png,O=C1[C@H](CC[C@H](O)C2=CC=C(F)C=C2)[C@@H](C2=CC=C(C3=CC=C(CO)C=C3)C=C2)N1C1=CC=C(F)C=C1,27.0,1
US07314693-20080101-C00690,synthetic/indigo_resize/US07314693-20080101-C00690.png,CC1CC(C)(C)N(ON2C3=CC=C(O)C=C3C(C)CC2(C)C)C2=CC=C(O)C=C21,32.0,1
US07314871-20080101-C00377,synthetic/indigo_resize/US07314871-20080101-C00377.png,CCCC1=NC(C)=C2C(=O)NC(C3=CC(S(=O)(=O)NC4=CC=C(OC)C(OCCOC(C)=O)=C4)=CC=C3OCC)=NN12,33.0,1
US07314889-20080101-C00009,synthetic/indigo_resize/US07314889-20080101-C00009.png,CC1=CC=CC=C1NC1=NC2=CC=C(CC(=O)NC3=CC=C(C(C)CCC(=O)O)C=C3)C=C2O1,27.0,1
US07314653-20080101-C00125,synthetic/indigo_resize/US07314653-20080101-C00125.png,CC(C)(C)C1=C(O)C(C(C)(C)C)=CC(C2=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C2)=C1,42.0,1
US07314693-20080101-C00653,synthetic/indigo_resize/US07314693-20080101-C00653.png,C.C.CC(C)=CCCC1(C)C=CC2=CC(O)=C(C)C=C2O1,30.0,1
US07323448-20080129-C00068,synthetic/indigo_resize/US07323448-20080129-C00068.png,CCCC[C@H](CN(O)C=O)C(=O)N1CCOCC1,22.0,0
US07323448-20080129-C00065,synthetic/indigo_resize/US07323448-20080129-C00065.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@@H](CCCCN)C(=O)N(C)C,32.0,0
US07323447-20080129-C00040,synthetic/indigo_resize/US07323447-20080129-C00040.png,CC(C)(C)OC(=O)NC1(C(=O)O)CC1,15.0,0
US07317008-20080108-C00057,synthetic/indigo_resize/US07317008-20080108-C00057.png,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,56.0,0
US07320754-20080122-C00008,synthetic/indigo_resize/US07320754-20080122-C00008.png,COCC(O)CSCCC(N)C(=O)NCCN(C)C,27.0,0
US07314937-20080101-C00113,synthetic/indigo_resize/US07314937-20080101-C00113.png,CC1CCCCN1CCN,18.0,0
US07314883-20080101-C00189,synthetic/indigo_resize/US07314883-20080101-C00189.png,CC(C)(C)OC(=O)NC(CN1CCC(O)CC1)C(=O)N1CCC(N2CCCCC2)CC1,42.0,0
US07314576-20080101-C00034,synthetic/indigo_resize/US07314576-20080101-C00034.png,CCCCCCCC1CCCC(=O)O1,22.0,0
US07314945-20080101-C00003,synthetic/indigo_resize/US07314945-20080101-C00003.png,CCCC(=O)OC(=O)CN(C)C(=N)N,15.0,0
US07314576-20080101-C00011,synthetic/indigo_resize/US07314576-20080101-C00011.png,CC(CC=C1C[C@@H](C)OC1=O)CC(C)(C)C,24.0,0
US07320977-20080122-C00052,synthetic/indigo_resize/US07320977-20080122-C00052.png,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1,20.0,0
US07323447-20080129-C00071,synthetic/indigo_resize/US07323447-20080129-C00071.png,CC(C)(C)OC(=O)NS(=O)(=O)CCCCl,16.0,0
US07323448-20080129-C00044,synthetic/indigo_resize/US07323448-20080129-C00044.png,CCCCCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,37.0,0
US07314576-20080101-C00013,synthetic/indigo_resize/US07314576-20080101-C00013.png,CCCCC1CCC(=O)O1,14.0,0
US07317101-20080108-C00182,synthetic/indigo_resize/US07317101-20080108-C00182.png,CNC(=S)N1CCN(C)CC1,15.0,0
US07316884-20080108-C00058,synthetic/indigo_resize/US07316884-20080108-C00058.png,CC1(Br)OC2(OC1=O)C1CC3CC(C1)CC2C3,17.0,0
US07316884-20080108-C00066,synthetic/indigo_resize/US07316884-20080108-C00066.png,C.C.C.C.C.C.CCC1(CC(C)(CC(C)(C)C(=O)OC2COC(=O)C2)C(=O)OC2(C)C3CC4CC(C3)CC2C4)OC2(CCCCC2)OC1=O,74.0,0
USRE039991-20080101-C00051,synthetic/indigo_resize/USRE039991-20080101-C00051.png,CC(C)(C)CCOC(=O)C1(C)CC(N)CC(C)(C)C1,31.0,0
US07315341-20080101-C00064,synthetic/indigo_resize/US07315341-20080101-C00064.png,C.C.CCC(C)C(=O)NC1CC2CC1C1CCCC21,33.0,0
US07314576-20080101-C00029,synthetic/indigo_resize/US07314576-20080101-C00029.png,CCCCCC[C@]1(C)CCC(=O)O1,20.0,0
US07323286-20080129-C00103,synthetic/indigo_resize/US07323286-20080129-C00103.png,CCOCOC(CC1CC2CC1C(C)C2CC1C(CC)C2CC(CC(O)(C(F)(F)F)C(F)(F)F)C1C2)(C(F)(F)F)C(F)(F)F,40.0,0
US07323448-20080129-C00024,synthetic/indigo_resize/US07323448-20080129-C00024.png,CCCCC(CN(O)C=O)C(=O)N[C@H](CO)CC(C)C,28.0,0
US07316999-20080108-C00054,synthetic/indigo_resize/US07316999-20080108-C00054.png,CC(C)(C)OC(=O)NOCCC(N)C(=O)N1CCOCC1,25.0,0
US07314653-20080101-C00137,synthetic/indigo_resize/US07314653-20080101-C00137.png,CCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,62.0,0
US07320805-20080122-C00001,synthetic/indigo_resize/US07320805-20080122-C00001.png,CCCCCCCCCCCCCCCC(=O)NCCO,37.0,0
US07314936-20080101-C00485,synthetic/indigo_resize/US07314936-20080101-C00485.png,CN[C@H]1CC[C@@H](OC)CC1,17.0,0
US07314576-20080101-C00031,synthetic/indigo_resize/US07314576-20080101-C00031.png,O=C1OC[C@H]2CCCC[C@@H]12,12.0,0
US07314943-20080101-C00094,synthetic/indigo_resize/US07314943-20080101-C00094.png,COC(F)(F)C1CCC(C)CC1,16.0,0
US07323502-20080129-C00035,synthetic/indigo_resize/US07323502-20080129-C00035.png,CCCON1C(C)(C)CC(C)CC1(C)C,27.0,0
US07314576-20080101-C00035,synthetic/indigo_resize/US07314576-20080101-C00035.png,CCCCCCC1CCOC1=O.CCCCCCC1COC(=O)C1,36.0,0
US07316185-20080108-C00031,synthetic/indigo_resize/US07316185-20080108-C00031.png,CCCCN1C(=O)C(=C2C=C(C)C3=CCC(N(CC)CC)C=C3O2)C(=O)N(CCCC)C1=S,37.0,0
US07314576-20080101-C00022,synthetic/indigo_resize/US07314576-20080101-C00022.png,CCCC[C@@H]1C[C@H](C)OC1=O,16.0,0
US07320974-20080122-C00123,synthetic/indigo_resize/US07320974-20080122-C00123.png,CCCCC[C@@H]1C[C@@H](OC(=O)/C=C(/C)CCCC)C[C@](O)([C@@H]2CSC(=O)N2)O1,35.0,0
US07317101-20080108-C00179,synthetic/indigo_resize/US07317101-20080108-C00179.png,CNC(=S)NCCS(=O)(=O)O,10.0,0
US07316884-20080108-C00056,synthetic/indigo_resize/US07316884-20080108-C00056.png,CC1(Br)OC(C)(C23CC4CC(CC(C4)C2)C3)OC1=O,21.0,0
US07320965-20080122-C00006,synthetic/indigo_resize/US07320965-20080122-C00006.png,CCOC(=O)C1CN(C(=O)CCCCCNC(=O)O[C@H]2CC[C@@]3(C)C(=CCC4C3CC[C@@]3(C)C4CC[C@@H]3C(C)CCCC(C)C)C2)CC1=O,66.0,0
US07323604-20080129-C00058,synthetic/indigo_resize/US07323604-20080129-C00058.png,CC[C@H](CC=O)CC(C)C,18.0,0
US07314936-20080101-C00478,synthetic/indigo_resize/US07314936-20080101-C00478.png,CN[C@@H](COC)CC(C)C,19.0,0
US07323448-20080129-C00053,synthetic/indigo_resize/US07323448-20080129-C00053.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,33.0,0
US07323447-20080129-C00063,synthetic/indigo_resize/US07323447-20080129-C00063.png,CC(C)(C)NS(=O)(=O)C1(C2(O)CCCCC2)CC1,25.0,0
US07316884-20080108-C00072,synthetic/indigo_resize/US07316884-20080108-C00072.png,C=CC(=O)OC1C2CC3C(=O)OC1C3C2,12.0,0
US07316884-20080108-C00060,synthetic/indigo_resize/US07316884-20080108-C00060.png,CC1(Br)OC2(CC3CCC2C3)OC1=O,13.0,0
US07323448-20080129-C00027,synthetic/indigo_resize/US07323448-20080129-C00027.png,CCCCC(CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)C,29.0,0
US07314952-20080101-C00004,synthetic/indigo_resize/US07314952-20080101-C00004.png,C1C2CC3CC1CC(C2)C3,16.0,0
US07316884-20080108-C00067,synthetic/indigo_resize/US07316884-20080108-C00067.png,C.C.C.C.CCC(C)(CC(C)(C)C(=O)OC1COC(=O)C1)C(=O)OC1(C)C2CC3CC(C2)CC1C3,54.0,0
US07315341-20080101-C00067,synthetic/indigo_resize/US07315341-20080101-C00067.png,C.C.CCC(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,20.0,0
US07319131-20080115-C00025,synthetic/indigo_resize/US07319131-20080115-C00025.png,CC(C)NCC1([N+](=O)[O-])COCN(C(C)C)C1,23.0,0
US07317008-20080108-C00056,synthetic/indigo_resize/US07317008-20080108-C00056.png,CC1=CC(O)CC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CC(O)CC1(C)C,56.0,0
US07323286-20080129-C00106,synthetic/indigo_resize/US07323286-20080129-C00106.png,CCC1C2CC(C1CCC(C)(C(=O)OC)C(F)(F)F)C(C(=O)OC(C)(C)C)(C(F)(F)F)C2,32.0,0
US07317101-20080108-C00190,synthetic/indigo_resize/US07317101-20080108-C00190.png,C/N=C(\NN)N1CCN(C=O)CC1,15.0,0
US07321046-20080122-C00005,synthetic/indigo_resize/US07321046-20080122-C00005.png,C=C/C=C\[C@H](C)[C@@H]1OC(=O)/C=C\C=C\[C@@H](C)[C@@H](O)C[C@H](O)/C=C\[C@H](C)[C@H](O)[C@@H](C)C[C@@H](C)CC[C@@H](O)[C@@H]1C,52.0,0
US07320974-20080122-C00132,synthetic/indigo_resize/US07320974-20080122-C00132.png,C=CCCC[C@@H]1C[C@@H](NC(=O)/C=C(/C)CCC=C)C[C@](O)([C@@H]2CSC(=O)N2)O1,32.0,0
US07323447-20080129-C00080,synthetic/indigo_resize/US07323447-20080129-C00080.png,CCCNC(=O)C1(S(=O)(=O)NC(=O)OC(C)(C)C)CC1,22.0,0
US07323448-20080129-C00074,synthetic/indigo_resize/US07323448-20080129-C00074.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N1CCCC1)C(C)(C)C,33.0,0
US07323286-20080129-C00105,synthetic/indigo_resize/US07323286-20080129-C00105.png,CCC1C2CC(C1CCC(C)(C)C#N)C(C(=O)OC(C)(C)C)(C(F)(F)F)C2,32.0,0
US07317101-20080108-C00084,synthetic/indigo_resize/US07317101-20080108-C00084.png,C/N=C(/NC)N1CCNCC1,16.0,0
US07323448-20080129-C00071,synthetic/indigo_resize/US07323448-20080129-C00071.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](COC)C(C)(C)C,30.0,0
US07323604-20080129-C00084,synthetic/indigo_resize/US07323604-20080129-C00084.png,CC1=CC(=O)CC(C)(C)C1,14.0,0
US07323448-20080129-C00039,synthetic/indigo_resize/US07323448-20080129-C00039.png,CCCC(CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,29.0,0
US07323448-20080129-C00022,synthetic/indigo_resize/US07323448-20080129-C00022.png,CCCCC(CN(O)C=O)C(=O)N[C@@H](C)C(=O)N1CCOCC1,27.0,0
US07323448-20080129-C00042,synthetic/indigo_resize/US07323448-20080129-C00042.png,CN(C)C(=O)[C@@H](NC(=O)C(CN(O)C=O)C1CCCC1)C(C)(C)C,31.0,0
US07316884-20080108-C00084,synthetic/indigo_resize/US07316884-20080108-C00084.png,C=CC(=O)OCC1COC2(O1)C1CC3CC(C1)CC2C3,22.0,0
US07323604-20080129-C00089,synthetic/indigo_resize/US07323604-20080129-C00089.png,O=C1CCC(C2SCCCS2)C1,14.0,0
US07314888-20080101-C00092,synthetic/indigo_resize/US07314888-20080101-C00092.png,C.C.C.C.C.CC(=O)NC1CSSCC(C(N)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)CNC1=O,85.0,0
US07317101-20080108-C00033,synthetic/indigo_resize/US07317101-20080108-C00033.png,N[C@@H]1C(=O)N2C(C(=O)O)=C(C=O)CS[C@H]12,8.0,0
US07317022-20080108-C00063,synthetic/indigo_resize/US07317022-20080108-C00063.png,CC(C)(C)N1CCC(N2CCCS2(=O)=O)C1,22.0,0
US07314871-20080101-C00053,synthetic/indigo_resize/US07314871-20080101-C00053.png,CCCC(=O)NC(C)C(=O)O,13.0,0
US07314936-20080101-C00471,synthetic/indigo_resize/US07314936-20080101-C00471.png,CNC1CC2CCC(C1)C2=O,15.0,0
US07316884-20080108-C00065,synthetic/indigo_resize/US07316884-20080108-C00065.png,C.C.C.C.C.C.CCC1(CC(C)(CC(C)(C)C(=O)OC2COC(=O)C2)C(=O)OC2(C)C3CC4CC(C3)CC2C4)OC2(CC3CCC2C3)OC1=O,74.0,0
US07323604-20080129-C00093,synthetic/indigo_resize/US07323604-20080129-C00093.png,CC(C)(C)C1CCCC(=O)C1,18.0,0
US07314936-20080101-C00479,synthetic/indigo_resize/US07314936-20080101-C00479.png,CNC1CCC(C2(C)OCC(C)(C)CO2)CC1,27.0,0
US07323604-20080129-C00085,synthetic/indigo_resize/US07323604-20080129-C00085.png,CC1CC(=O)CC(C)(C)C1,16.0,0
US07320974-20080122-C00048,synthetic/indigo_resize/US07320974-20080122-C00048.png,CC[C@@H]1/C=C\CC/C(C)=C\C(=O)O[C@@H]2C[C@@H](CC1)O[C@@](O)([C@@H]1CSC(=O)N1)C2,31.0,0
US07317000-20080108-C00018,synthetic/indigo_resize/US07317000-20080108-C00018.png,CC(C)(C)OC(=O)N1CC(=O)OC(=O)C1,13.0,0
US07317007-20080108-C00018,synthetic/indigo_resize/US07317007-20080108-C00018.png,CC(C)(C)OC(=O)NC(=N)N,13.0,0
US07314576-20080101-C00030,synthetic/indigo_resize/US07314576-20080101-C00030.png,CCCCCCCC[C@]1(C)CCC(=O)O1,24.0,0
US07323604-20080129-C00088,synthetic/indigo_resize/US07323604-20080129-C00088.png,O=C1C=C(C2SCCCS2)CC1,12.0,0
US07315341-20080101-C00069,synthetic/indigo_resize/US07315341-20080101-C00069.png,C.C.CCC(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCO,50.0,0
US07314576-20080101-C00032,synthetic/indigo_resize/US07314576-20080101-C00032.png,CCCCCC1CCCC(=O)O1,18.0,0
US07314883-20080101-C00029,synthetic/indigo_resize/US07314883-20080101-C00029.png,CC(C)(C)OC(=O)N1CCC(N)(C#N)CC1,19.0,0
US07323044-20080129-C00005,synthetic/indigo_resize/US07323044-20080129-C00005.png,CCCCCC/C=C/C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C/C=C/CCCCCC)OC(=O)CCCCCCC/C=C/C=C/CCCCCC,98.0,0
US07317101-20080108-C00168,synthetic/indigo_resize/US07317101-20080108-C00168.png,CNC(=N)N1CCN(C)CC1,16.0,0
US07314888-20080101-C00093,synthetic/indigo_resize/US07314888-20080101-C00093.png,C.C.C.C.C.CC(=O)NC1CSSCC(C(N)=O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)CNC1=O,82.0,0
